,tempAire,humAire,tempMaxAire,tempMinAire,humMaxAire,humMinAire,precipitacion
21,18.395833333333332,95.04166666666667,18.945833333333336,17.9125,96.75,93.26086956521739,2.3083333333333336
22,18.066666666666666,93.45833333333333,18.525000000000002,17.5,95.875,90.95652173913044,0.2916666666666667
23,18.4875,92.41666666666667,19.1,18.083333333333336,94.29166666666667,89.17391304347827,0.25
24,18.679166666666664,86.70833333333333,19.366666666666667,18.099999999999998,90.0,83.69565217391305,0.0
25,18.291666666666668,91.33333333333333,18.875,17.891666666666666,93.54166666666667,88.95652173913044,0.31666666666666665
26,17.987500000000004,88.41666666666667,18.675,17.30416666666667,91.875,85.21739130434783,0.03333333333333333
27,18.058333333333337,88.91666666666667,18.825000000000003,17.39166666666667,92.45833333333333,85.17391304347827,0.25
28,17.483333333333334,95.83333333333333,17.8875,17.07916666666667,97.20833333333333,93.69565217391305,0.15833333333333333
29,20.224999999999998,88.5,20.84583333333333,19.662499999999998,91.33333333333333,85.26086956521739,0.016666666666666666
30,20.566666666666666,88.25,21.100000000000005,20.066666666666666,90.70833333333333,85.78260869565217,0.03333333333333333
31,19.637500000000003,90.875,20.291666666666664,18.95,93.25,87.30434782608695,0.85
32,21.58333333333334,82.41666666666667,22.200000000000003,20.975,85.58333333333333,79.78260869565217,0.008333333333333333
33,22.912499999999998,72.58333333333333,23.562500000000004,22.225000000000005,75.83333333333333,69.78260869565217,0.0
34,23.629166666666666,68.41666666666667,24.16666666666666,22.995833333333323,71.875,66.3913043478261,0.0
35,24.624999999999996,62.5,25.45,23.81666666666666,66.16666666666667,58.391304347826086,0.0
36,24.095833333333335,65.95833333333333,25.087500000000002,23.358333333333334,69.79166666666667,60.26086956521739,0.0
37,23.287499999999998,75.91666666666667,23.974999999999998,22.575,79.75,72.26086956521739,0.0
38,23.279166666666672,78.5,24.049999999999997,22.429166666666664,81.875,74.08695652173913,0.0
39,22.05416666666667,82.04166666666667,23.125,21.483333333333334,84.70833333333333,76.73913043478261,0.5083333333333333
40,18.51666666666667,93.20833333333333,18.7875,18.187499999999996,95.0,91.91304347826087,0.49999999999999983
41,18.412499999999998,95.625,18.8625,18.033333333333335,96.66666666666667,93.65217391304348,0.6333333333333334
42,19.766666666666662,93.04166666666667,20.233333333333338,19.19583333333333,94.875,90.82608695652173,0.325
43,18.379166666666666,96.375,18.8125,18.066666666666666,97.04166666666667,94.8695652173913,5.266666666666667
44,19.229166666666664,92.79166666666667,19.65416666666667,18.766666666666666,94.70833333333333,90.17391304347827,0.11666666666666668
45,19.38333333333333,90.54166666666667,19.812499999999996,18.98333333333333,93.125,87.6086956521739,0.025000000000000005
46,19.95,90.83333333333333,20.454166666666662,19.462500000000002,93.33333333333333,87.95652173913044,0.325
47,18.283333333333335,94.83333333333333,18.604166666666664,18.029166666666672,96.29166666666667,92.78260869565217,0.6083333333333333
48,19.23333333333333,94.33333333333333,19.708333333333332,18.908333333333335,95.83333333333333,92.26086956521739,0.049999999999999996
49,18.48333333333333,93.08333333333333,18.908333333333328,18.095833333333335,94.25,91.30434782608695,0.10833333333333334
50,19.337500000000002,90.08333333333333,19.862499999999997,18.8,92.125,88.0,0.05833333333333333
51,21.004166666666666,87.54166666666667,21.6125,20.587499999999995,89.66666666666667,85.1304347826087,0.016666666666666666
52,21.083333333333332,87.58333333333333,21.912499999999998,20.2625,91.08333333333333,84.08695652173913,1.2333333333333334
53,20.19583333333333,89.25,21.029166666666665,19.541666666666664,91.5,85.47826086956522,1.5250000000000001
54,21.354166666666668,86.75,21.875,20.75833333333333,89.54166666666667,83.30434782608695,0.05000000000000001
55,21.025000000000002,88.125,21.650000000000006,20.4375,90.54166666666667,84.73913043478261,0.30000000000000004
56,17.075,97.375,17.412500000000005,16.962499999999995,97.83333333333333,96.65217391304348,0.025000000000000005
57,14.770833333333334,93.41666666666667,15.070833333333331,14.420833333333333,94.875,91.91304347826087,0.016666666666666666
58,15.545833333333336,90.875,15.899999999999999,15.295833333333334,92.41666666666667,88.8695652173913,0.03333333333333333
59,16.220833333333335,96.20833333333333,16.48333333333333,15.987500000000002,96.95833333333333,95.52173913043478,0.03333333333333333
60,16.566666666666666,90.79166666666667,17.1125,16.204166666666666,92.54166666666667,88.56521739130434,0.03333333333333333
61,16.958333333333332,85.375,17.474999999999998,16.45,87.875,82.8695652173913,0.0
62,17.212500000000002,84.83333333333333,17.75416666666667,16.612499999999994,87.375,82.30434782608695,0.0
63,18.17083333333333,89.79166666666667,18.658333333333335,17.754166666666666,91.875,87.30434782608695,0.0
64,17.566666666666666,90.79166666666667,18.1,17.195833333333336,92.75,88.17391304347827,0.11666666666666665
65,16.458333333333332,78.54166666666667,17.295833333333334,15.720833333333331,83.41666666666667,74.0,0.049999999999999996
66,15.770833333333334,87.375,16.4625,15.133333333333333,89.58333333333333,82.30434782608695,0.11666666666666668
67,16.82916666666667,86.66666666666667,17.404166666666672,16.120833333333334,90.29166666666667,83.8695652173913,0.4333333333333333
68,19.425,77.70833333333333,20.158333333333335,18.487499999999997,82.66666666666667,73.56521739130434,0.024999999999999998
69,20.812499999999996,71.16666666666667,21.53333333333333,19.999999999999996,74.5,67.8695652173913,0.0
70,20.958333333333332,69.45833333333333,21.78333333333333,20.195833333333333,73.16666666666667,64.78260869565217,0.0
71,20.633333333333336,67.54166666666667,21.44583333333333,19.91666666666667,70.875,64.3913043478261,0.0
72,20.870833333333334,62.166666666666664,21.633333333333336,19.795833333333334,66.54166666666667,58.52173913043478,0.0
73,16.608333333333338,89.58333333333333,17.645833333333332,16.000000000000004,92.5,84.78260869565217,1.258333333333333
74,18.724999999999998,78.66666666666667,19.433333333333337,17.987500000000004,81.75,74.30434782608695,0.0
75,19.05833333333333,83.58333333333333,19.82083333333333,18.433333333333334,86.58333333333333,80.17391304347827,0.0
76,18.04583333333333,83.04166666666667,18.6375,17.591666666666665,85.375,80.1304347826087,0.0
77,18.433333333333334,80.45833333333333,19.07916666666667,17.86666666666667,83.41666666666667,78.0,0.0
78,19.866666666666667,82.75,20.341666666666665,19.337500000000002,85.29166666666667,80.08695652173913,0.0
79,20.045833333333334,84.04166666666667,20.808333333333334,19.241666666666664,87.41666666666667,80.0,0.26666666666666666
80,19.8625,86.29166666666667,20.55,19.270833333333332,89.25,81.82608695652173,0.008333333333333333
81,19.512500000000003,83.33333333333333,20.224999999999998,18.72916666666667,87.04166666666667,80.3913043478261,0.43333333333333335
82,17.837499999999995,90.66666666666667,18.44583333333333,17.4,92.83333333333333,86.73913043478261,0.7333333333333334
83,18.508333333333336,96.91666666666667,18.825,18.15833333333333,97.58333333333333,95.78260869565217,0.5666666666666667
84,18.037500000000005,97.5,18.195833333333336,17.895833333333332,97.70833333333333,97.08695652173913,1.4249999999999998
85,18.941666666666666,93.70833333333333,19.4125,18.4875,95.0,91.78260869565217,1.4750000000000003
86,18.316666666666666,96.29166666666667,18.645833333333332,18.041666666666668,97.25,94.69565217391305,0.5833333333333333
87,17.958333333333332,96.5,18.25,17.6875,97.29166666666667,95.30434782608695,0.47500000000000003
88,19.64166666666667,88.0,20.216666666666665,19.183333333333334,90.45833333333333,85.47826086956522,0.5083333333333333
89,18.72916666666667,84.0,19.54583333333333,18.05,87.41666666666667,81.08695652173913,0.0
90,18.449999999999996,86.16666666666667,19.0,17.966666666666665,88.41666666666667,82.8695652173913,0.025000000000000005
91,17.875,86.29166666666667,18.399999999999995,17.320833333333333,88.625,83.56521739130434,0.0
92,17.379166666666663,85.375,18.05,16.720833333333335,88.29166666666667,82.26086956521739,0.016666666666666666
93,18.116666666666664,93.5,18.45416666666667,17.8375,94.625,91.52173913043478,0.8416666666666668
94,18.624999999999996,90.75,19.10416666666667,18.2,92.75,88.56521739130434,0.041666666666666664
95,14.708333333333336,95.33333333333333,15.108333333333334,14.579166666666666,96.29166666666667,93.82608695652173,0.4583333333333334
96,12.287500000000001,88.125,12.795833333333333,11.808333333333332,90.625,85.8695652173913,0.11666666666666665
97,10.895833333333334,88.41666666666667,11.545833333333333,10.275,90.70833333333333,85.3913043478261,0.008333333333333333
98,12.091666666666663,80.79166666666667,12.633333333333333,11.429166666666667,84.70833333333333,77.65217391304348,0.0
99,12.708333333333334,78.875,13.329166666666667,12.058333333333335,82.25,75.91304347826087,0.0
100,12.291666666666664,87.25,12.766666666666664,11.695833333333331,89.83333333333333,84.47826086956522,0.0
101,13.799999999999999,85.875,14.454166666666666,13.216666666666669,88.66666666666667,83.04347826086956,0.0
102,14.449999999999996,83.25,14.99583333333333,13.908333333333331,86.0,80.78260869565217,0.0
103,15.866666666666669,80.54166666666667,16.370833333333334,15.312500000000005,83.66666666666667,77.52173913043478,0.0
104,15.949999999999998,83.45833333333333,16.541666666666668,15.483333333333329,85.95833333333333,80.91304347826087,0.0
105,16.904166666666665,85.125,17.42083333333333,16.337500000000002,87.75,83.21739130434783,0.0
106,18.624999999999996,72.875,19.34166666666667,17.745833333333337,76.875,68.95652173913044,0.0
107,18.866666666666664,69.875,19.6125,18.058333333333334,74.125,66.30434782608695,0.0
108,18.69583333333333,70.08333333333333,19.5375,17.8625,75.08333333333333,66.26086956521739,0.0
109,18.85833333333333,65.5,19.670833333333334,17.975,69.75,60.82608695652174,0.0
110,19.862500000000004,71.58333333333333,20.650000000000002,18.866666666666667,75.66666666666667,68.04347826086956,0.0
111,19.999999999999996,76.20833333333333,20.908333333333335,19.325,79.29166666666667,70.43478260869566,0.03333333333333333
112,17.47083333333333,95.375,17.79583333333333,17.241666666666664,96.33333333333333,94.08695652173913,0.8333333333333334
113,15.295833333333333,97.41666666666667,15.533333333333331,15.095833333333331,97.83333333333333,96.91304347826087,2.15
114,13.299999999999997,98.29166666666667,13.479166666666664,13.120833333333332,98.375,98.0,2.566666666666667
115,16.30416666666667,95.66666666666667,16.537499999999998,15.950000000000001,96.625,94.78260869565217,0.4166666666666667
116,16.525,98.16666666666667,16.945833333333336,16.25833333333333,98.41666666666667,97.82608695652173,3.275
117,14.274999999999999,87.79166666666667,14.941666666666668,13.820833333333333,90.91666666666667,84.69565217391305,0.016666666666666666
118,13.416666666666664,91.79166666666667,13.804166666666665,12.908333333333333,94.04166666666667,89.43478260869566,0.025000000000000005
119,14.983333333333334,95.45833333333333,15.445833333333331,14.633333333333331,96.91666666666667,94.17391304347827,0.19166666666666665
120,14.941666666666663,92.41666666666667,15.395833333333334,14.395833333333334,94.45833333333333,90.3913043478261,0.008333333333333333
121,15.27083333333333,83.20833333333333,16.145833333333336,14.441666666666668,87.16666666666667,77.65217391304348,0.016666666666666666
122,15.195833333333335,80.54166666666667,15.8125,14.341666666666667,84.29166666666667,76.78260869565217,0.008333333333333333
123,15.062499999999998,79.54166666666667,15.666666666666664,14.279166666666667,83.08333333333333,76.47826086956522,0.0
124,16.495833333333326,79.45833333333333,17.1625,16.033333333333335,81.25,75.69565217391305,0.008333333333333333
125,14.00416666666667,86.29166666666667,14.579166666666667,13.458333333333334,88.54166666666667,84.04347826086956,0.008333333333333333
126,16.4625,80.08333333333333,17.104166666666664,15.704166666666664,83.20833333333333,76.52173913043478,0.008333333333333333
127,16.2375,92.83333333333333,16.88333333333333,15.591666666666667,94.70833333333333,90.0,0.9500000000000002
128,14.016666666666666,97.04166666666667,14.520833333333334,13.779166666666667,97.625,96.30434782608695,0.30000000000000004
129,10.483333333333336,95.41666666666667,11.012500000000001,10.250000000000002,96.79166666666667,93.78260869565217,0.06666666666666667
130,8.812499999999998,89.54166666666667,9.366666666666667,8.216666666666667,92.66666666666667,87.47826086956522,0.008333333333333333
131,9.4125,91.66666666666667,9.937499999999998,8.908333333333333,93.95833333333333,88.04347826086956,0.15833333333333333
132,8.033333333333331,95.29166666666667,8.325,7.645833333333332,96.79166666666667,94.08695652173913,0.0
133,12.275,87.04166666666667,12.754166666666665,11.720833333333333,89.375,84.47826086956522,0.008333333333333333
134,12.5375,89.0,13.112499999999999,11.95833333333333,91.33333333333333,86.65217391304348,0.008333333333333333
135,12.795833333333333,92.0,13.283333333333331,12.383333333333333,93.66666666666667,90.56521739130434,0.0
136,14.841666666666667,79.875,15.379166666666663,14.191666666666668,83.70833333333333,75.69565217391305,0.0
137,13.341666666666669,96.16666666666667,13.566666666666665,13.129166666666668,96.70833333333333,95.17391304347827,0.7666666666666666
138,13.33333333333333,98.875,13.483333333333333,13.245833333333335,99.0,99.0,1.9083333333333334
139,8.929166666666667,91.625,9.445833333333335,8.691666666666666,93.70833333333333,88.69565217391305,0.03333333333333333
140,9.741666666666665,90.54166666666667,10.183333333333334,9.0875,92.70833333333333,88.26086956521739,0.0
141,12.475000000000003,91.91666666666667,12.883333333333335,12.062500000000002,93.125,90.21739130434783,0.0
142,13.933333333333332,92.625,14.249999999999998,13.562499999999998,94.04166666666667,90.91304347826087,0.041666666666666664
143,14.70833333333333,94.25,14.920833333333329,14.4375,95.45833333333333,92.95652173913044,0.06666666666666667
144,13.983333333333336,95.54166666666667,14.208333333333337,13.81666666666667,96.54166666666667,94.34782608695652,0.008333333333333333
145,14.516666666666667,89.375,15.079166666666667,13.975000000000001,91.875,87.21739130434783,0.008333333333333333
146,12.50416666666667,89.04166666666667,13.470833333333333,11.770833333333334,92.25,85.04347826086956,0.008333333333333333
147,11.925000000000002,87.0,12.4125,11.408333333333331,89.25,85.26086956521739,0.008333333333333333
148,11.287499999999996,90.45833333333333,11.70833333333333,10.850000000000001,92.91666666666667,88.65217391304348,0.0
149,11.804166666666667,93.16666666666667,12.395833333333334,11.191666666666665,94.79166666666667,90.65217391304348,0.0
150,14.637500000000001,85.20833333333333,15.133333333333331,14.233333333333334,88.20833333333333,82.1304347826087,0.06666666666666667
151,10.645833333333334,82.91666666666667,11.25,10.1625,86.125,80.78260869565217,0.0
152,8.2125,86.125,8.729166666666668,7.8125,88.33333333333333,83.1304347826087,0.0
153,9.491666666666665,92.58333333333333,9.895833333333334,9.062499999999998,94.04166666666667,89.82608695652173,0.0
154,11.4,91.66666666666667,11.691666666666668,11.075000000000001,93.16666666666667,90.43478260869566,0.0
155,11.729166666666664,98.375,11.849999999999996,11.6,98.375,97.78260869565217,2.0833333333333335
156,10.774999999999997,85.75,11.491666666666665,10.454166666666664,88.45833333333333,83.34782608695652,0.016666666666666666
157,8.333333333333334,81.58333333333333,8.912500000000001,7.570833333333333,85.625,78.3913043478261,0.008333333333333333
158,10.362499999999999,74.16666666666667,11.433333333333332,9.541666666666666,78.41666666666667,68.6086956521739,0.0
159,10.983333333333334,74.875,11.979166666666666,10.045833333333334,79.79166666666667,69.91304347826087,0.0
160,8.908333333333333,93.16666666666667,9.408333333333333,8.516666666666667,95.0,90.91304347826087,0.0
161,9.804166666666665,93.16666666666667,10.175000000000002,9.341666666666667,94.66666666666667,91.56521739130434,0.008333333333333333
162,10.0,92.66666666666667,10.483333333333333,9.55,94.29166666666667,90.73913043478261,0.0
163,8.783333333333333,93.75,9.179166666666665,8.541666666666668,95.375,92.0,0.008333333333333333
164,8.183333333333332,87.625,8.704166666666667,7.720833333333332,90.125,85.26086956521739,0.0
165,9.466666666666667,93.95833333333333,9.808333333333334,9.041666666666666,95.08333333333333,92.73913043478261,0.008333333333333333
166,13.737500000000002,85.45833333333333,14.145833333333334,13.245833333333332,87.58333333333333,84.04347826086956,0.008333333333333333
167,16.40416666666667,75.95833333333333,16.80416666666667,15.829166666666664,78.20833333333333,74.08695652173913,0.0
168,17.375,71.75,17.924999999999994,16.883333333333333,73.75,69.08695652173913,0.0
169,16.066666666666666,78.83333333333333,16.675000000000004,15.458333333333334,82.04166666666667,75.82608695652173,0.0
170,18.412499999999998,61.375,18.93333333333333,17.82916666666667,64.41666666666667,58.130434782608695,0.0
171,18.187499999999996,80.16666666666667,18.691666666666666,17.754166666666663,81.875,77.17391304347827,0.6583333333333333
172,12.591666666666667,98.66666666666667,13.045833333333329,12.404166666666667,98.66666666666667,98.56521739130434,0.15833333333333335
173,10.637500000000001,95.33333333333333,11.270833333333334,10.220833333333333,96.75,93.73913043478261,0.8333333333333331
174,9.1,91.66666666666667,9.4375,8.633333333333333,93.75,89.04347826086956,0.0
175,12.804166666666667,91.04166666666667,13.262500000000001,12.199999999999998,92.5,89.78260869565217,0.0
176,17.116666666666664,79.91666666666667,17.604166666666668,16.587500000000002,82.54166666666667,78.1304347826087,0.008333333333333333
177,17.1,78.25,17.645833333333332,16.7,80.66666666666667,75.52173913043478,0.0
178,14.204166666666666,82.41666666666667,14.774999999999997,13.62083333333333,84.875,79.8695652173913,0.0
179,16.279166666666665,73.54166666666667,16.874999999999996,15.466666666666663,77.20833333333333,69.65217391304348,0.0
180,13.108333333333333,94.125,13.733333333333336,12.5625,95.20833333333333,91.6086956521739,0.008333333333333333
181,12.383333333333335,91.5,12.8125,11.895833333333334,93.08333333333333,90.43478260869566,0.008333333333333333
182,15.029166666666669,76.29166666666667,15.725,14.475000000000001,79.625,72.95652173913044,0.0
183,12.425000000000002,81.33333333333333,13.016666666666666,11.862499999999999,84.54166666666667,77.8695652173913,0.0
184,13.0,86.70833333333333,13.916666666666664,12.304166666666665,89.625,82.08695652173913,0.016666666666666666
185,13.295833333333334,82.875,13.995833333333332,12.620833333333332,86.16666666666667,78.3913043478261,0.008333333333333333
186,11.916666666666664,82.04166666666667,12.475,11.220833333333333,85.54166666666667,79.3913043478261,0.008333333333333333
187,13.687500000000002,80.0,14.566666666666668,12.712499999999999,83.5,75.56521739130434,0.008333333333333333
188,15.766666666666666,74.45833333333333,16.425,15.154166666666667,77.16666666666667,70.95652173913044,0.0
189,17.354166666666668,69.125,17.94166666666667,16.78333333333333,71.75,66.34782608695652,0.0
190,15.129166666666665,81.66666666666667,15.820833333333335,14.604166666666664,84.79166666666667,77.65217391304348,0.0
191,13.929166666666665,89.5,14.279166666666669,13.58333333333333,91.33333333333333,87.8695652173913,0.06666666666666667
192,13.516666666666664,90.25,13.804166666666667,13.216666666666669,91.66666666666667,88.8695652173913,0.0
193,15.004166666666668,82.20833333333333,15.537500000000001,14.429166666666669,85.91666666666667,79.1304347826087,0.16666666666666666
194,9.254166666666666,86.29166666666667,10.0875,8.895833333333334,89.125,84.56521739130434,0.9916666666666667
195,4.583333333333334,70.91666666666667,5.312499999999999,3.845833333333333,76.41666666666667,63.91304347826087,0.0
196,4.120833333333334,82.33333333333333,4.508333333333334,3.8125,84.41666666666667,78.30434782608695,0.5083333333333334
197,5.970833333333334,99.08333333333333,6.216666666666665,5.745833333333334,99.375,98.6086956521739,1.908333333333333
198,8.504166666666665,99.125,8.616666666666665,8.233333333333333,99.33333333333333,98.95652173913044,0.8166666666666664
199,11.975000000000001,99.0,12.024999999999997,11.825000000000001,99.0,99.0,0.03333333333333333
200,12.554166666666667,99.0,12.779166666666669,12.462499999999999,99.0,99.0,0.3333333333333333
201,11.833333333333334,92.58333333333333,12.274999999999999,11.216666666666669,94.41666666666667,90.6086956521739,0.0
202,16.2375,86.20833333333333,16.583333333333332,15.741666666666665,87.95833333333333,85.21739130434783,0.008333333333333333
203,17.40833333333334,74.375,18.150000000000006,16.79583333333333,77.20833333333333,69.82608695652173,0.48333333333333334
204,13.9,95.0,14.354166666666666,13.708333333333329,96.16666666666667,93.30434782608695,0.37499999999999994
205,12.279166666666669,98.625,12.516666666666667,12.037500000000001,98.75,98.30434782608695,0.008333333333333333
206,14.737499999999999,87.58333333333333,14.962499999999999,14.379166666666668,89.25,87.69565217391305,0.0
207,13.620833333333332,86.08333333333333,14.466666666666669,13.183333333333332,88.41666666666667,82.78260869565217,0.008333333333333333
208,10.608333333333333,92.625,10.958333333333334,10.320833333333335,93.95833333333333,90.91304347826087,0.0
209,12.483333333333334,89.70833333333333,12.829166666666667,12.016666666666671,91.625,88.43478260869566,0.0
210,14.741666666666665,82.91666666666667,15.391666666666667,14.024999999999999,85.95833333333333,79.17391304347827,0.008333333333333333
211,15.858333333333334,82.20833333333333,16.279166666666665,15.333333333333334,84.91666666666667,80.6086956521739,0.008333333333333333
212,16.933333333333334,68.33333333333333,17.616666666666664,16.320833333333333,70.75,65.78260869565217,0.0
213,14.141666666666667,90.25,14.791666666666666,13.854166666666666,91.625,86.78260869565217,0.2333333333333333
214,8.691666666666668,98.25,8.941666666666668,8.575,98.75,97.1304347826087,0.23333333333333336
215,7.018750000000001,100.0,7.21875,6.950000000000001,100.0,100.0,0.2375
216,4.517391304347826,99.95652173913044,4.769565217391304,4.443478260869566,100.0,99.86363636363636,1.0695652173913042
217,6.21111111111111,98.05555555555556,6.5666666666666655,5.888888888888888,98.83333333333333,96.6470588235294,0.011111111111111112
218,6.930434782608696,88.43478260869566,7.591304347826088,6.391304347826087,90.6086956521739,86.0,0.0
219,9.354166666666666,87.70833333333333,9.791666666666666,8.683333333333332,89.83333333333333,86.26086956521739,0.008333333333333333
220,14.837499999999999,70.75,15.691666666666665,13.875,75.0,67.17391304347827,0.008333333333333333
221,13.683333333333335,84.58333333333333,14.441666666666665,12.929166666666665,87.125,81.30434782608695,0.0
222,10.516666666666667,98.125,10.9,10.345833333333335,98.29166666666667,97.56521739130434,0.008333333333333333
223,10.170833333333333,97.54166666666667,10.333333333333334,9.908333333333333,98.08333333333333,97.47826086956522,0.0
224,13.337500000000004,86.20833333333333,13.662500000000001,12.804166666666667,88.08333333333333,85.43478260869566,0.0
225,12.704166666666667,78.0,13.691666666666672,12.200000000000003,81.83333333333333,72.82608695652173,0.4083333333333334
226,6.991666666666667,82.41666666666667,7.508333333333333,6.379166666666666,85.29166666666667,79.52173913043478,0.0
227,5.279166666666666,76.04166666666667,5.9750000000000005,4.675,79.91666666666667,73.17391304347827,0.008333333333333333
228,6.916666666666668,82.16666666666667,7.341666666666668,6.375000000000001,84.54166666666667,79.43478260869566,0.0
229,8.887500000000001,80.79166666666667,9.454166666666667,8.408333333333333,83.29166666666667,78.34782608695652,0.0
230,10.612500000000002,79.0,11.158333333333337,9.9625,82.33333333333333,76.78260869565217,0.0
231,11.795833333333333,82.20833333333333,12.650000000000004,10.929166666666665,85.08333333333333,79.3913043478261,0.0
232,16.008333333333336,68.95833333333333,16.837499999999995,14.916666666666666,73.79166666666667,64.17391304347827,0.0
233,16.287499999999998,66.54166666666667,16.983333333333334,15.41666666666667,71.41666666666667,62.30434782608695,0.0
234,17.270833333333336,58.416666666666664,18.10833333333333,16.583333333333332,61.791666666666664,55.08695652173913,0.0
235,18.604166666666664,49.166666666666664,19.17083333333333,17.833333333333332,52.083333333333336,47.21739130434783,0.0
236,21.404166666666665,37.791666666666664,22.195833333333336,20.654166666666665,40.666666666666664,35.47826086956522,0.0
237,22.345833333333335,37.208333333333336,22.950000000000006,21.4375,41.291666666666664,35.17391304347826,0.0
238,21.937499999999996,37.0,22.625,21.187499999999996,39.583333333333336,33.608695652173914,0.0
239,21.720833333333328,36.25,22.354166666666668,21.016666666666666,39.333333333333336,33.34782608695652,0.0
240,19.187500000000004,48.333333333333336,19.941666666666666,18.587500000000002,52.416666666666664,43.78260869565217,0.0
241,19.6125,52.833333333333336,20.312500000000004,18.712500000000002,57.666666666666664,49.130434782608695,0.0
242,17.004166666666666,72.33333333333333,17.7625,16.445833333333336,75.25,67.08695652173913,0.0
243,14.679166666666665,81.29166666666667,15.1625,14.070833333333331,83.875,80.08695652173913,0.0
244,18.104166666666668,72.66666666666667,18.80416666666667,17.425,76.375,69.69565217391305,0.0
245,20.679166666666664,58.0,21.40416666666667,20.0,61.125,55.82608695652174,0.0
246,20.7875,53.166666666666664,21.65833333333333,19.866666666666667,57.583333333333336,49.78260869565217,0.0
247,18.45416666666667,60.208333333333336,19.6875,17.87083333333334,63.291666666666664,54.56521739130435,0.0
248,10.737500000000002,72.625,11.375000000000002,9.937500000000002,76.33333333333333,69.47826086956522,0.0
249,9.416666666666666,79.625,9.9,9.1625,81.75,75.65217391304348,0.025000000000000005
250,12.241666666666667,85.29166666666667,12.779166666666667,11.716666666666667,88.25,82.52173913043478,0.008333333333333333
251,12.658333333333331,82.66666666666667,13.241666666666665,12.016666666666667,85.66666666666667,79.43478260869566,0.0
252,11.912499999999996,82.66666666666667,12.470833333333333,11.483333333333334,85.04166666666667,80.34782608695652,0.0
253,13.158333333333333,78.33333333333333,13.70833333333333,12.579166666666667,80.5,76.26086956521739,0.0
254,15.554166666666667,78.54166666666667,16.0375,14.858333333333334,81.25,77.65217391304348,0.0
255,17.8625,75.45833333333333,18.545833333333334,17.183333333333334,78.45833333333333,72.47826086956522,0.0
256,19.670833333333334,54.333333333333336,20.283333333333328,19.062499999999996,58.25,53.26086956521739,0.0
257,17.937499999999996,59.458333333333336,18.920833333333334,17.420833333333334,62.791666666666664,53.608695652173914,0.0
258,12.716666666666667,70.5,13.574999999999998,11.899999999999999,74.08333333333333,67.8695652173913,0.0
259,14.22083333333333,80.25,14.854166666666663,13.541666666666666,82.375,76.3913043478261,0.0
260,16.358333333333334,74.875,17.341666666666665,15.466666666666667,78.29166666666667,72.91304347826087,0.008333333333333333
261,12.85,81.875,13.58333333333333,12.329166666666667,84.875,76.6086956521739,0.11666666666666665
262,10.904166666666667,80.16666666666667,11.470833333333333,10.325,82.33333333333333,77.78260869565217,0.0
263,11.820833333333335,92.875,12.233333333333334,11.258333333333333,94.75,91.04347826086956,0.049999999999999996
264,16.020833333333332,82.5,16.5375,15.462499999999999,85.16666666666667,79.65217391304348,0.0
265,16.808333333333334,88.83333333333333,17.375000000000004,16.3125,90.75,86.21739130434783,0.0
266,14.71666666666667,89.54166666666667,15.295833333333333,14.308333333333335,91.79166666666667,86.56521739130434,0.5583333333333332
267,15.816666666666665,83.04166666666667,16.49583333333333,15.099999999999996,86.33333333333333,78.43478260869566,0.13333333333333333
